Latitude,Longitude,Elevation,Slope,Temperature,Radar,Illumination,Hazard_Score,Ice_Probability,CPR,DOP,S1,S2,S3,S4
-89.59423,309.86401,-1987.57,16.968,184.21,0.4209,81.08,44.74,0.6987,1.5049,0.1334,1.4209,0.0926,-0.0582,0.1548
-89.92097,173.84682,-3028.63,15.514,168.1,0.4475,0.0,64.03,0.702,1.4174,0.1784,1.4475,0.0767,0.072,-0.2359
-87.614,301.39256,-2427.7,6.361,175.47,0.4082,18.13,40.32,0.6816,1.3931,0.1601,1.4082,0.1306,-0.0898,-0.1604
-87.52843,110.43867,-3155.74,13.423,172.24,0.5299,0.0,52.93,0.7091,1.6169,0.1309,1.5299,-0.0583,-0.0917,-0.1682
-87.96319,274.30134,-2285.42,7.141,189.57,0.3947,148.68,30.8,0.4529,1.0953,0.1959,1.3947,0.0565,-0.1439,0.2253
-87.15916,50.56206,-2131.76,8.183,205.9,0.3362,110.16,39.62,0.4902,1.2327,0.2514,1.3362,-0.1435,0.1468,0.2659
-87.23919,110.53869,-3114.78,17.265,177.29,0.5563,0.0,43.92,0.7457,1.513,0.1293,1.5563,-0.0566,0.0959,-0.1675
-85.81693,160.46376,-2983.73,11.646,161.35,0.6824,0.0,41.45,0.8238,1.6657,0.095,1.6824,-0.0722,0.0629,-0.128
-89.45671,116.0351,-3367.11,13.411,172.96,0.7005,0.0,55.29,0.805,1.722,0.1391,1.7005,-0.069,-0.1009,0.2025
-88.87411,139.32616,-3020.15,11.406,163.9,0.5592,1.89,54.47,0.6883,1.4961,0.1821,1.5592,-0.1054,0.129,-0.23
-86.03498,295.23771,-2073.62,9.008,183.58,0.5135,80.07,31.33,0.7066,1.5575,0.144,1.5135,-0.0592,-0.0642,-0.1997
-85.76082,92.40332,-2480.27,13.243,167.48,0.5854,67.88,35.68,0.7352,1.5757,0.1683,1.5854,-0.0991,-0.153,0.1948
-85.02588,268.30122,-2041.18,13.249,169.55,0.5198,67.28,45.67,0.5646,1.2929,0.2491,1.5198,-0.0964,-0.128,0.3431
-85.63544,26.53634,-1768.91,15.344,184.55,0.3799,94.36,48.37,0.6673,1.4337,0.2001,1.3799,-0.0925,0.122,0.2297
-85.5505,275.66608,-2723.91,10.849,182.82,0.6167,38.71,44.11,0.713,1.4811,0.1814,1.6167,0.082,0.1245,-0.2526
-88.42826,285.12837,-2559.98,10.837,175.14,0.4958,8.94,45.29,0.7142,1.6129,0.1635,1.4958,-0.1287,-0.1324,0.1603
-87.99169,144.61156,-3375.74,6.173,176.83,0.5498,0.0,30.0,0.8032,1.7634,0.118,1.5498,0.09,0.0449,-0.1528
-88.65957,260.09202,-3184.53,11.537,172.99,0.5398,0.0,45.43,0.7686,1.5778,0.1376,1.5398,0.0565,-0.1173,-0.1671
-86.9685,329.44983,-1946.82,4.48,177.69,0.5306,50.48,31.8,0.6857,1.4419,0.1757,1.5306,-0.0627,-0.0685,0.2524
-85.30597,288.25667,-2470.79,4.777,173.0,0.4421,56.21,30.21,0.6813,1.4727,0.1432,1.4421,0.0434,-0.0532,0.1948
-88.2768,140.56074,-3175.95,7.121,176.5,0.526,0.0,31.09,0.7384,1.5985,0.1335,1.526,-0.0592,-0.111,-0.1603
-87.21499,174.31687,-2750.48,19.482,183.92,0.441,45.75,58.71,0.5158,1.2161,0.1961,1.441,-0.1108,0.0856,0.2454
-88.5185,280.56872,-2575.44,10.335,173.87,0.5564,34.99,47.21,0.7388,1.6071,0.1535,1.5564,0.086,-0.1063,0.196
-89.151,105.33405,-3104.01,13.544,174.71,0.5297,45.13,42.96,0.6781,1.4826,0.1711,1.5297,0.1541,-0.1009,0.186
-89.02407,289.39779,-2127.17,8.478,197.66,0.4403,119.42,32.83,0.5995,1.3535,0.1831,1.4403,0.1363,0.1513,0.1676
-89.71027,118.10561,-3547.28,6.032,169.84,0.6401,0.0,36.56,0.8308,1.8499,0.1339,1.6401,0.0508,-0.1127,-0.1816
-85.25353,290.15661,-2434.44,16.166,170.61,0.5896,0.0,51.81,0.7103,1.5102,0.1376,1.5896,-0.0577,-0.0731,0.198
-87.9856,31.24816,-2211.41,6.027,180.9,0.5948,56.21,37.29,0.725,1.642,0.1397,1.5948,-0.0469,0.1171,-0.1837
-85.8294,15.98303,-1822.76,7.836,179.35,0.4929,81.09,38.26,0.612,1.4515,0.2075,1.4929,0.0791,-0.0899,-0.2857
-86.59335,359.16316,-1852.21,10.379,184.63,0.4517,169.55,38.23,0.4923,1.2129,0.2512,1.4517,-0.1502,-0.1627,-0.2897
-89.04039,313.00456,-2021.72,12.047,185.21,0.4916,97.52,46.03,0.5655,1.2085,0.1918,1.4916,-0.066,0.1432,0.2387
-89.12269,317.8251,-2222.39,7.55,182.91,0.6888,105.76,32.53,0.7137,1.5434,0.162,1.6888,-0.0613,0.1317,0.2318
-85.94006,342.46078,-1903.26,3.915,197.38,0.4687,101.12,42.5,0.4928,1.1627,0.2169,1.4687,-0.0788,0.1474,0.2712
-88.67644,157.79387,-3408.56,8.875,176.31,0.5453,0.0,51.06,0.751,1.6026,0.1407,1.5453,-0.1017,-0.1157,0.1535
-85.43357,103.2608,-2772.85,8.226,167.95,0.4243,21.74,37.42,0.6317,1.3576,0.1881,1.4243,-0.0557,-0.1132,-0.2364
-89.29972,46.809,-1730.62,6.612,195.85,0.4012,160.13,28.54,0.528,1.2827,0.2317,1.4012,0.1908,-0.1855,-0.1859
-86.61146,180.43529,-2645.24,16.638,178.07,0.4613,44.83,41.67,0.6354,1.4658,0.1903,1.4613,-0.098,-0.0717,0.2502
-85.92763,79.2174,-2399.93,5.368,184.01,0.5178,28.29,36.07,0.6452,1.4908,0.1861,1.5178,0.0945,0.0967,-0.248
-88.82372,336.79831,-2197.11,12.651,181.92,0.3632,128.96,47.67,0.5088,1.1949,0.2054,1.3632,0.1092,0.1437,0.2141
-88.61896,1.44114,-1677.67,11.194,186.94,0.4898,123.45,51.44,0.5304,1.1957,0.2274,1.4898,0.1379,-0.1095,0.2894
-85.17741,51.55083,-1904.92,15.53,181.19,0.3037,95.84,45.5,0.4785,1.1832,0.2483,1.3037,0.1191,0.1221,0.2752
-88.67701,88.73131,-2973.71,11.592,170.47,0.3528,0.0,49.06,0.5846,1.4231,0.215,1.3528,-0.1148,0.1481,-0.2225
-87.85021,71.62442,-2359.36,15.334,173.31,0.49,83.1,49.79,0.6636,1.4652,0.16,1.49,0.0801,0.099,0.2015
-87.83742,81.28024,-2290.87,10.419,183.85,0.3204,73.94,49.98,0.4517,1.1453,0.2647,1.3204,0.1149,-0.0962,0.3158
-88.73483,236.17714,-2471.98,13.711,180.32,0.4596,55.8,41.47,0.7252,1.5486,0.1271,1.4596,0.0391,0.0501,-0.1743
-86.12104,117.90435,-3402.77,5.357,180.28,0.5992,0.0,51.31,0.8958,1.8081,0.0868,1.5992,-0.0651,0.0445,0.1143
-86.14075,221.40878,-2523.31,8.804,173.72,0.4665,30.41,39.34,0.6869,1.532,0.1609,1.4665,0.1055,0.0758,-0.197
-88.10841,320.49286,-1819.62,12.493,180.07,0.5003,106.95,34.87,0.6661,1.4605,0.1483,1.5003,-0.104,-0.0567,-0.1883
-85.82437,216.92044,-2871.18,14.267,179.66,0.4895,26.78,47.82,0.7112,1.5581,0.1524,1.4895,-0.1308,0.1212,-0.1404
-88.93463,250.0318,-2420.26,13.843,173.29,0.5268,77.15,40.93,0.7653,1.6498,0.1442,1.5268,-0.0857,0.0689,0.1908
-89.97847,131.58119,-3359.56,10.186,178.68,0.5405,0.0,47.37,0.7347,1.5929,0.1137,1.5405,0.0968,-0.0912,0.1139
-87.14416,57.50585,-2365.75,18.836,190.15,0.4033,91.89,43.1,0.4041,1.0745,0.2547,1.4033,0.135,-0.2107,0.2553
-85.02961,115.41026,-2745.19,9.631,182.95,0.6087,23.11,43.42,0.7008,1.4786,0.1268,1.6087,0.0797,0.0679,-0.175
-89.80678,347.14175,-1664.15,12.487,187.82,0.5087,118.46,43.17,0.6664,1.4206,0.2142,1.5087,0.1465,0.1901,-0.2165
-88.96001,223.8521,-2715.58,14.861,170.41,0.5645,34.39,57.13,0.7516,1.6004,0.1487,1.5645,0.0666,0.0643,-0.2134
-87.40543,99.904,-3116.05,21.055,170.87,0.5264,0.0,64.99,0.729,1.5655,0.1546,1.5264,0.0677,-0.1083,-0.1985
-85.9503,162.3295,-3030.24,10.754,173.54,0.5992,3.96,52.94,0.7839,1.6281,0.1381,1.5992,-0.0892,0.1317,0.1532
-89.55479,300.78469,-2003.6,7.603,172.19,0.5592,53.37,34.37,0.7263,1.5742,0.1651,1.5592,0.0586,0.1348,0.2114
-88.02383,240.63969,-2712.37,4.393,180.66,0.618,0.0,38.56,0.7308,1.6147,0.1711,1.618,0.0816,0.0808,-0.2519
-86.26462,201.83502,-2621.19,19.515,174.64,0.5576,0.0,48.13,0.9516,1.982,0.0452,1.5576,-0.0364,-0.0213,-0.0563
-88.14228,318.65864,-1909.73,12.841,175.83,0.4068,103.77,40.91,0.5348,1.3263,0.2444,1.4068,0.1325,-0.1048,0.2994
-89.05582,242.07825,-2936.48,14.47,191.89,0.5673,54.64,49.54,0.7449,1.5261,0.1716,1.5673,-0.0567,-0.1553,-0.2122
-89.02252,231.3827,-2882.63,27.711,171.81,0.5835,8.22,73.34,0.8085,1.6355,0.1238,1.5835,0.044,-0.0584,-0.1819
-87.94976,68.31653,-2846.07,13.7,165.58,0.4428,34.7,40.08,0.6652,1.4499,0.1715,1.4428,0.1405,0.0999,-0.1774
-87.60291,38.29993,-1581.01,3.752,189.92,0.2449,212.47,17.74,0.3715,0.9984,0.2116,1.2449,-0.1535,0.0896,0.1945
-85.69093,347.45116,-2038.79,9.94,195.43,0.5273,108.24,35.54,0.6315,1.3985,0.1604,1.5273,0.1118,-0.0844,0.201
-86.78874,215.58901,-2665.36,6.942,185.91,0.4906,10.51,37.48,0.7267,1.5351,0.1633,1.4906,-0.0667,0.0884,-0.2168
-86.54799,149.64603,-3006.47,10.325,178.08,0.4641,0.0,49.11,0.7822,1.6364,0.158,1.4641,0.0803,0.0782,-0.2024
-85.08506,212.0475,-2461.08,9.511,187.29,0.4624,53.91,39.14,0.5183,1.2535,0.2383,1.4624,-0.1123,0.1534,-0.2922
-87.94078,22.25231,-1892.65,7.775,191.2,0.5007,91.75,35.28,0.6219,1.3286,0.187,1.5007,-0.1443,0.1039,-0.2172
-87.98323,295.96582,-2282.74,4.302,181.33,0.4953,54.98,29.88,0.6705,1.5899,0.2106,1.4953,-0.1306,-0.1185,0.2608
-85.38327,77.99239,-1878.15,18.652,190.35,0.3465,141.74,52.67,0.5023,1.2048,0.2493,1.3465,0.1718,-0.1351,-0.2548
-88.77062,289.63656,-1887.58,12.197,192.07,0.4136,142.03,43.34,0.5341,1.307,0.2105,1.4136,-0.1024,0.1019,0.2602
-86.35092,192.37624,-2426.96,10.348,176.88,0.5849,7.9,43.39,0.6866,1.4695,0.2102,1.5849,-0.1825,0.1672,-0.223
-86.22713,99.56592,-2836.83,15.85,164.07,0.4344,0.0,68.03,0.7189,1.5789,0.1337,1.4344,0.0713,0.077,0.1605
-89.51106,10.87558,-1794.22,12.924,189.19,0.3239,106.66,37.55,0.5295,1.2522,0.1905,1.3239,-0.0926,-0.1018,0.2114
-87.65884,293.70001,-2119.63,12.413,194.92,0.3745,106.01,45.71,0.5203,1.2753,0.2147,1.3745,0.1167,-0.0838,0.2577
-88.99719,63.52565,-2213.8,14.595,182.46,0.5452,112.91,38.67,0.7447,1.5816,0.1316,1.5452,-0.0888,0.0432,0.1778
-89.07312,18.64984,-1433.02,10.721,197.21,0.3281,237.76,32.12,0.4298,1.1652,0.2466,1.3281,-0.1826,0.1715,0.2109
-87.68086,272.11598,-2692.65,15.206,175.91,0.5254,16.76,55.03,0.6447,1.357,0.1967,1.5254,-0.115,-0.1627,-0.2244
-88.55285,126.01556,-3513.8,16.797,164.8,0.7416,0.0,50.14,0.9604,1.9841,0.0728,1.7416,-0.0725,-0.0376,-0.0969
-86.0197,140.16024,-3063.57,13.2,160.88,0.5563,11.3,48.3,0.7326,1.5781,0.1507,1.5563,0.0839,-0.0807,0.2037
-85.46198,88.94433,-2485.22,10.456,183.06,0.5459,31.01,52.7,0.6871,1.4485,0.1676,1.5459,-0.0854,-0.0889,-0.2278
-85.9864,309.30425,-1983.7,18.492,178.57,0.5098,97.4,46.36,0.6558,1.5468,0.1308,1.5098,0.0628,0.0935,0.1622
-88.66985,107.03863,-3450.28,10.551,170.15,0.4783,0.0,47.84,0.6296,1.4998,0.1556,1.4783,0.048,-0.0632,-0.2159
-88.62933,75.66933,-2836.5,14.018,165.12,0.4699,0.0,52.7,0.7458,1.4896,0.1387,1.4699,-0.11,0.1206,0.1222
-88.72636,111.3299,-2964.7,14.314,181.12,0.4548,7.23,50.72,0.6942,1.5195,0.1471,1.4548,-0.0496,-0.0481,-0.2026
-89.32481,73.13385,-1788.02,7.512,191.29,0.3494,115.73,23.93,0.5508,1.3165,0.2081,1.3494,-0.0937,0.1655,0.2066
-85.28101,114.35588,-2805.92,7.978,175.27,0.5154,57.55,41.79,0.7071,1.5535,0.1877,1.5154,-0.0854,0.0647,0.2634
-87.98976,29.85704,-1974.47,9.058,173.4,0.4606,102.72,35.94,0.5777,1.4002,0.2021,1.4606,0.1469,0.0965,-0.2371
-88.87655,57.07081,-2224.12,8.723,172.22,0.4127,39.95,45.61,0.666,1.531,0.1471,1.4127,0.1191,-0.0624,0.1585
-85.76664,150.13904,-2828.47,4.759,175.74,0.5984,9.41,37.59,0.8233,1.7306,0.1042,1.5984,-0.0877,-0.0506,0.1322
-88.00402,316.60807,-1688.46,7.16,180.06,0.4244,68.42,35.93,0.6282,1.5189,0.2206,1.4244,0.1031,-0.1879,-0.2299
-89.82442,20.62467,-1882.41,12.026,180.3,0.4004,75.43,44.24,0.6075,1.4189,0.2241,1.4004,-0.12,-0.1203,0.2638
-89.19029,76.56289,-2541.98,17.969,179.8,0.4593,64.87,47.15,0.6614,1.4407,0.187,1.4593,-0.0816,-0.0676,-0.2515
-86.80375,327.00444,-1870.15,13.45,189.27,0.4531,105.56,50.05,0.7006,1.4934,0.1305,1.4531,-0.108,-0.1125,0.108
-86.08547,320.40528,-1767.11,7.528,188.54,0.4405,150.96,28.09,0.5069,1.2732,0.2338,1.4405,-0.0834,-0.1,-0.3106
-88.94533,244.6023,-2735.09,15.123,173.6,0.5142,0.0,50.87,0.7072,1.4919,0.1672,1.5142,0.1471,0.058,-0.1978
-85.41302,86.57048,-2877.5,9.329,162.73,0.5155,4.98,50.08,0.611,1.3572,0.1928,1.5155,-0.1535,0.0613,-0.2409
-85.74501,151.1318,-2785.61,14.254,191.33,0.4351,7.17,52.08,0.6029,1.3527,0.1836,1.4351,0.1277,-0.1015,-0.2069
-85.7581,76.03956,-2024.85,10.828,183.5,0.3792,126.19,35.6,0.5059,1.2271,0.2208,1.3792,0.1552,0.1727,-0.1969
-88.86169,46.29186,-1855.1,9.693,188.46,0.5178,134.67,36.51,0.5091,1.2048,0.2141,1.5178,-0.1091,0.0672,-0.2987
-89.74732,136.79942,-3214.7,12.092,174.53,0.4379,0.0,51.27,0.7255,1.495,0.1304,1.4379,0.0597,0.0919,0.1522
-85.66288,207.29578,-2756.96,11.835,175.53,0.5891,70.55,41.87,0.6867,1.5568,0.1939,1.5891,0.1086,-0.0937,-0.2726
-88.471,129.57576,-3674.66,19.983,170.06,0.6508,0.0,64.59,0.7525,1.5838,0.1618,1.6508,0.0728,-0.0768,-0.2452
-86.90542,219.89684,-2451.27,11.411,181.83,0.465,94.93,33.64,0.5318,1.3518,0.2135,1.465,0.1559,-0.1506,-0.2255
-86.20017,106.6517,-2946.9,17.647,162.69,0.5736,0.0,57.78,0.8224,1.731,0.1274,1.5736,0.0782,-0.1001,-0.1552
-89.35853,124.50619,-3299.49,17.424,173.51,0.7166,0.0,60.14,0.885,1.8793,0.1069,1.7166,-0.1017,0.0777,-0.1315
-86.09581,284.64249,-2024.36,14.234,171.82,0.3676,120.15,45.45,0.4781,1.1965,0.2843,1.3676,-0.2144,0.1092,-0.3054
-85.30744,316.1933,-2278.62,4.196,187.4,0.4738,27.0,23.06,0.6935,1.5754,0.1817,1.4738,0.0702,-0.0542,-0.2526
-86.35813,115.93227,-3330.23,18.351,176.34,0.4491,0.0,56.89,0.6206,1.4215,0.2057,1.4491,-0.0857,-0.1475,0.2444
-87.79389,205.74569,-2649.28,9.504,179.88,0.4078,38.11,35.33,0.5701,1.3239,0.2069,1.4078,-0.1061,-0.1281,-0.2391
-85.61661,100.13842,-2945.46,15.796,160.81,0.4522,37.61,57.3,0.6817,1.5454,0.1595,1.4522,0.0573,0.0855,0.2075
-87.36271,19.20047,-1377.83,5.11,183.71,0.5026,160.43,23.68,0.56,1.4204,0.2372,1.5026,0.1696,0.1018,0.2966
-86.27615,265.62859,-2636.32,5.849,185.87,0.4238,38.05,41.79,0.617,1.3738,0.2032,1.4238,0.1433,-0.1461,-0.2047
-85.89747,61.56125,-2263.33,21.123,214.33,0.3945,88.94,48.93,0.4938,1.2299,0.2155,1.3945,0.1468,0.0686,0.2531
-86.25324,153.25651,-2990.39,7.497,179.56,0.4666,0.0,43.2,0.7553,1.6082,0.1523,1.4666,-0.0867,-0.1021,0.1787
-88.56073,175.33638,-2797.72,17.736,178.3,0.5506,0.0,56.64,0.7479,1.622,0.1625,1.5506,-0.1353,-0.1197,-0.1755
-89.41078,66.40977,-1998.08,11.453,188.5,0.3229,114.43,52.42,0.487,1.1813,0.1925,1.3229,0.1126,0.0737,-0.2162
-88.80831,34.03993,-1583.18,8.166,180.82,0.429,140.8,37.58,0.6664,1.3584,0.155,1.429,0.1323,-0.0871,0.1548
-87.48563,125.28469,-3304.91,12.508,177.96,0.5425,0.0,54.33,0.7484,1.5874,0.1528,1.5425,0.124,0.0962,0.1758
-87.47362,342.82293,-1695.42,3.922,177.19,0.4892,127.97,36.42,0.543,1.3187,0.1769,1.4892,0.1288,-0.115,-0.199
-87.08678,221.44881,-2758.75,11.881,169.31,0.5064,71.96,43.84,0.6332,1.3749,0.1494,1.5064,-0.0561,0.1261,-0.1777
-88.02449,137.30768,-3580.03,7.712,159.81,0.6362,0.0,41.07,0.8427,1.7943,0.1081,1.6362,-0.0943,0.074,-0.13
-86.06554,14.0079,-1473.46,8.132,195.12,0.4429,138.49,30.74,0.5845,1.3443,0.2111,1.4429,0.0982,-0.0691,0.28
-85.43423,216.09838,-2729.52,16.535,169.54,0.6119,0.0,56.44,0.8867,1.8092,0.1093,1.6119,0.0647,-0.0595,0.1526
-88.76637,33.21275,-1251.21,11.062,192.51,0.3717,173.61,19.72,0.3738,1.0433,0.3046,1.3717,0.1609,-0.1886,0.3363
-86.31738,195.31587,-2331.46,3.927,180.7,0.4858,86.56,29.41,0.6993,1.5529,0.1639,1.4858,0.081,0.0811,-0.2148
-86.61014,270.70218,-2393.65,15.685,171.71,0.5529,85.72,48.23,0.6715,1.4954,0.1643,1.5529,-0.0621,-0.1294,-0.2109
-87.38455,152.49073,-3063.64,12.351,164.63,0.6867,0.0,47.75,0.8542,1.8176,0.0834,1.6867,0.0394,-0.0388,0.1294
-89.05735,107.78814,-3323.27,10.047,165.04,0.518,0.0,37.42,0.7808,1.6594,0.1269,1.518,-0.1004,-0.0495,0.1567
-86.02384,17.05832,-1870.65,14.412,175.62,0.3708,134.87,40.75,0.5208,1.151,0.2371,1.3708,0.1498,0.095,-0.2723
-85.19687,8.92004,-1581.81,9.429,187.87,0.3851,175.21,23.33,0.5297,1.2286,0.235,1.3851,-0.1878,0.1791,-0.1963
-86.39082,154.80957,-2982.97,6.443,165.25,0.4973,31.23,46.19,0.8089,1.604,0.1303,1.4973,-0.1031,0.0921,-0.1376
-85.4107,318.0043,-1940.29,20.017,193.76,0.442,153.07,47.26,0.6169,1.4198,0.2012,1.442,0.1047,-0.1184,-0.2433
-85.07907,87.8626,-2332.63,11.253,182.99,0.5712,61.65,31.94,0.6552,1.4931,0.2028,1.5712,-0.1639,0.102,-0.2534
-88.23975,206.65998,-2448.12,11.098,161.57,0.4712,15.38,44.46,0.7233,1.6043,0.1556,1.4712,-0.0986,-0.1299,0.1607
-86.80888,246.3501,-2876.95,10.094,171.65,0.4919,32.22,47.2,0.5207,1.2576,0.2503,1.4919,-0.1175,-0.2074,-0.2874
-87.63034,21.89875,-1759.25,16.419,203.28,0.2828,147.49,44.45,0.348,1.0053,0.2671,1.2828,0.2022,-0.1233,-0.2477
-85.06686,55.11614,-1481.33,7.497,187.02,0.4608,198.97,21.75,0.39,0.9451,0.2659,1.4608,0.222,-0.1947,0.2525
-89.53096,119.25965,-3193.1,4.847,175.8,0.4522,19.13,32.44,0.6552,1.443,0.1676,1.4522,0.0596,0.1376,-0.1917
-87.93813,241.23354,-2800.91,8.617,180.63,0.5169,78.27,35.62,0.7092,1.464,0.1747,1.5169,0.142,-0.0862,-0.2065
-85.6223,158.05264,-2870.53,18.744,182.69,0.4043,31.54,53.55,0.5982,1.3392,0.1763,1.4043,0.0572,0.0821,-0.2265
-88.57974,264.31022,-2596.14,15.878,178.27,0.4404,47.25,43.98,0.6362,1.4987,0.1773,1.4404,0.1459,0.1068,-0.1803
-86.06104,312.33523,-2065.25,9.682,173.04,0.5495,51.93,40.29,0.6153,1.4391,0.1536,1.5495,-0.107,0.0865,0.1942
-88.08608,273.01402,-2397.69,18.299,179.22,0.5689,69.47,45.57,0.7341,1.6077,0.1623,1.5689,-0.0679,-0.1285,-0.2091
-85.10011,357.20899,-1035.59,13.222,193.13,0.382,179.87,41.09,0.3671,0.9783,0.3001,1.382,0.2185,0.172,-0.3077
-85.58235,271.56998,-2469.72,10.203,176.69,0.4371,59.37,46.21,0.6935,1.4598,0.1824,1.4371,0.1065,-0.0747,0.2276
-88.4934,306.78451,-1960.56,9.978,172.64,0.4971,105.58,32.03,0.5964,1.3635,0.2135,1.4971,0.0715,0.1095,0.2916
-86.14903,299.65189,-2646.42,13.436,186.13,0.4842,49.51,42.86,0.7374,1.6354,0.1661,1.4842,0.128,-0.1155,0.1761
-88.31572,262.89567,-2713.5,7.726,181.75,0.483,25.73,37.54,0.7721,1.6558,0.1515,1.483,-0.1158,0.0497,0.186
-86.96819,288.64865,-2056.84,10.967,176.94,0.4478,122.37,37.12,0.5558,1.21,0.2233,1.4478,0.127,-0.1089,0.2767
-86.7076,336.48596,-1728.37,12.017,173.28,0.4186,45.47,45.9,0.5082,1.2184,0.2408,1.4186,0.1682,-0.0705,0.2888
-85.85202,171.07466,-3846.21,5.942,168.2,0.5773,0.0,41.23,0.7902,1.5687,0.1182,1.5773,0.0403,-0.0985,0.1531
-89.87775,229.78333,-2424.96,10.525,172.45,0.513,93.58,40.97,0.6166,1.4267,0.1864,1.513,0.0923,0.0696,0.2572
-88.89921,185.3783,-2245.61,9.7,171.51,0.5042,131.54,42.45,0.5863,1.3034,0.2021,1.5042,-0.1426,0.0702,0.2591
-86.44041,306.37332,-2646.99,16.93,171.79,0.5578,57.26,51.4,0.616,1.3245,0.1838,1.5578,-0.0837,-0.1474,0.2308
-87.18238,155.28946,-2718.19,5.114,176.99,0.4701,78.73,25.25,0.7358,1.6182,0.1185,1.4701,-0.0662,0.0411,-0.1558
-87.52197,295.10164,-2977.26,10.355,159.39,0.6528,7.34,36.94,0.7712,1.6619,0.1131,1.6528,-0.1071,-0.0885,-0.125
-89.72395,287.76765,-2054.25,8.532,183.25,0.5194,94.66,43.88,0.5107,1.2288,0.2309,1.5194,-0.1862,-0.1235,0.2706
-88.25862,346.279,-1746.68,15.301,196.95,0.3517,141.21,44.91,0.4562,1.2394,0.263,1.3517,0.1505,-0.188,0.2616
-85.6745,89.61145,-3189.1,12.348,176.74,0.5519,0.0,49.55,0.92,1.9038,0.0874,1.5519,-0.0584,0.037,-0.1166
-89.84554,255.46302,-2431.3,20.462,173.16,0.4645,33.4,60.43,0.7459,1.5611,0.2017,1.4645,-0.1639,0.0691,0.2359
-88.01782,272.49102,-2235.08,14.511,162.91,0.5203,61.03,47.99,0.7467,1.6206,0.1277,1.5203,-0.1059,-0.0566,-0.1526
-85.27426,337.06026,-1720.18,8.412,187.55,0.5084,94.62,37.69,0.4793,1.1526,0.2459,1.5084,-0.0873,0.2125,0.2913
-89.7456,326.48487,-1736.22,11.684,188.95,0.3691,142.23,35.0,0.4469,1.1783,0.2739,1.3691,0.1448,0.1994,0.2827
-86.25147,206.46931,-2770.04,10.196,176.31,0.4606,23.34,48.82,0.6626,1.4743,0.196,1.4606,-0.0791,-0.09,0.26
-88.71194,208.49515,-3124.64,16.771,185.49,0.5182,0.0,52.53,0.7655,1.6438,0.1528,1.5182,-0.0541,0.0655,0.2159
-85.66696,60.22484,-1798.77,3.914,176.29,0.3549,103.12,23.62,0.5572,1.2194,0.232,1.3549,-0.0996,-0.0826,0.2864
-86.26966,350.98657,-1277.82,5.711,170.42,0.3983,187.37,16.06,0.4098,1.0587,0.2618,1.3983,-0.1626,-0.1056,0.3105
-85.57147,91.80629,-2346.82,13.639,172.66,0.4491,88.73,42.61,0.5911,1.3429,0.2323,1.4491,-0.1743,0.0949,0.2719
-88.92038,260.90504,-3073.53,18.529,173.89,0.6463,0.0,64.13,0.7006,1.4697,0.1875,1.6463,-0.1744,0.1714,-0.1884
-87.34354,286.4862,-2766.43,6.971,170.22,0.5817,0.0,38.17,0.7401,1.573,0.1313,1.5817,-0.0767,-0.0432,0.1882
-86.10365,158.83758,-3125.74,19.348,162.28,0.6606,16.06,50.92,0.8514,1.784,0.117,1.6606,0.0717,-0.1072,0.1452
-88.7715,76.02974,-2907.17,11.462,158.64,0.479,0.0,48.62,0.6559,1.4492,0.146,1.479,-0.0564,-0.0468,0.2032
-88.84627,68.02574,-2278.73,4.682,178.23,0.4169,88.55,27.13,0.6373,1.3491,0.2138,1.4169,0.0842,-0.1607,-0.2425
-89.86409,308.33856,-1961.43,9.817,179.08,0.4219,152.36,41.04,0.6239,1.3846,0.1924,1.4219,-0.0659,-0.1013,-0.2454
-85.20742,183.87234,-2956.97,4.587,180.78,0.4189,52.88,38.29,0.6684,1.446,0.1997,1.4189,-0.1673,-0.0654,0.2192
-86.44992,32.44931,-1452.59,9.981,188.82,0.3964,176.88,25.35,0.403,1.0545,0.2608,1.3964,0.0914,0.1892,0.2974
-86.8222,258.12701,-2499.93,11.25,173.89,0.5099,71.27,40.66,0.7216,1.5588,0.1175,1.5099,0.0892,0.0537,-0.1437
-86.28003,90.06158,-2855.64,15.255,174.18,0.5004,81.99,42.96,0.5721,1.2948,0.2582,1.5004,-0.1267,0.2136,-0.2974
-87.34194,315.50211,-2085.92,8.239,174.78,0.5205,21.38,34.95,0.6872,1.477,0.169,1.5205,0.1066,0.1287,-0.1951
-87.61933,111.44584,-3824.86,7.936,170.34,0.5154,0.0,41.62,0.7216,1.558,0.1346,1.5154,0.112,0.1209,0.1202
-87.75234,72.0975,-2470.3,9.472,181.42,0.3163,78.43,42.42,0.4774,1.212,0.2606,1.3163,0.197,0.1827,-0.2132
-86.7978,30.54904,-1635.76,10.51,187.23,0.4225,126.31,35.88,0.5073,1.2256,0.2682,1.4225,0.113,0.1131,-0.3465
-88.99233,184.15121,-2687.88,13.002,177.97,0.419,68.41,41.79,0.5536,1.3568,0.2077,1.419,0.1664,0.1072,0.2184
-85.55971,162.26553,-2695.13,7.913,165.4,0.5862,29.31,28.64,0.7201,1.6088,0.1532,1.5862,0.0731,-0.1163,0.2004
-85.94124,270.47237,-2478.69,16.056,171.17,0.5122,56.08,46.55,0.7585,1.6885,0.1469,1.5122,0.1159,-0.0725,-0.175
