x,y,intensity
14,49,0.2692
15,49,0.252
16,49,0.2877
17,49,0.2362
18,49,0.2399
19,49,0.2317
20,49,0.2539
21,49,0.3156
22,49,0.8951
23,49,0.2652
24,49,0.3097
25,49,0.2684
26,49,0.3105
27,49,0.3423
28,49,0.3124
29,49,0.3159
30,49,0.3796
31,49,0.3835
32,49,0.3847
33,49,0.1197
34,49,0.135
35,49,0.1096
36,49,0.1254
37,49,0.1371
38,49,0.1127
39,49,0.1673
40,49,0.1059
41,49,0.1379
42,49,0.1698
43,49,0.1198
44,49,0.1822
45,49,0.1662
46,49,0.2043
47,49,0.1868
48,49,0.167
49,49,0.1821
50,49,0.186
51,49,0.2412
52,49,0.1852
53,49,0.1802
54,49,0.1798
55,49,0.1922
56,49,0.1529
57,49,0.1755
58,49,0.1562
59,49,0.1593
60,49,0.2086
61,49,0.1836
62,49,0.1585
63,49,0.1738
64,49,0.1681
65,49,0.1738
66,49,0.1235
67,49,0.1322
68,49,0.1176
69,49,0.1295
70,49,0.1303
71,49,0.1162
72,49,0.1653
73,49,0.1925
74,49,0.5536
75,49,0.4913
76,49,0.4939
77,49,0.465
78,49,0.4284
79,49,0.4664
80,49,0.4674
81,49,0.3443
82,49,0.4135
83,49,0.3354
84,49,0.3292
85,49,0.3305
86,49,0.3547
87,49,0.3043
88,49,0.2972
89,49,0.3009
90,49,0.2977
91,49,0.2763
92,49,0.2868
93,49,0.2354
94,49,0.2
95,49,0.3072
0,50,0.4689
1,50,0.4636
2,50,0.4493
3,50,0.4242
4,50,0.3979
5,50,0.4146
6,50,0.3966
7,50,0.3834
8,50,0.365
9,50,0.3202
10,50,0.3058
11,50,0.3388
12,50,0.2778
13,50,0.2669
14,50,0.3022
15,50,0.2665
16,50,0.2463
17,50,0.2426
18,50,0.2889
19,50,0.2722
20,50,0.2628
21,50,0.2235
22,50,0.2702
23,50,0.2627
24,50,0.2495
25,50,0.2681
26,50,0.3178
27,50,0.3463
28,50,0.2908
29,50,0.3093
30,50,0.3739
31,50,0.3577
32,50,0.4044
33,50,0.0889
34,50,1.0
35,50,0.0701
36,50,0.1328
37,50,0.0585
38,50,0.1543
39,50,0.1306
40,50,0.1499
41,50,0.1488
42,50,0.0953
43,50,0.1922
44,50,0.1658
45,50,0.1828
46,50,0.1402
47,50,0.1752
48,50,0.1321
49,50,0.1791
50,50,0.1493
51,50,0.3301
52,50,0.2002
53,50,0.2236
54,50,0.1775
55,50,0.1978
56,50,0.2135
57,50,0.1541
58,50,0.1657
59,50,0.2143
60,50,0.1773
61,50,0.1598
62,50,0.1612
63,50,0.9633
64,50,0.1161
65,50,0.1209
66,50,0.1697
67,50,0.1847
68,50,0.236
69,50,0.1549
70,50,0.1133
71,50,0.1461
72,50,0.1632
73,50,0.5796
74,50,0.5565
75,50,0.5253
76,50,0.4906
77,50,0.4894
78,50,0.9645
79,50,0.3672
80,50,0.471
81,50,0.3881
82,50,0.3877
83,50,0.2707
84,50,0.3851
85,50,0.3586
86,50,0.2633
87,50,0.2885
88,50,0.2951
89,50,0.2398
90,50,0.2845
91,50,0.2949
92,50,0.2686
93,50,0.2089
94,50,0.2235
95,50,0.2513
0,51,0.4925
1,51,0.473
2,51,0.452
3,51,0.3861
4,51,0.4451
5,51,0.421
6,51,0.3998
7,51,0.3798
8,51,0.342
9,51,0.317
10,51,0.2906
11,51,0.3545
12,51,0.296
13,51,0.2366
14,51,0.2769
15,51,0.2081
16,51,0.2725
17,51,0.2655
18,51,0.2426
19,51,0.2301
20,51,0.2763
21,51,0.2597
22,51,0.2083
23,51,0.3087
24,51,0.252
25,51,0.2498
26,51,0.3407
27,51,0.3437
28,51,0.3126
29,51,0.3022
30,51,0.3281
31,51,0.3588
32,51,0.426
33,51,0.4466
34,51,0.1116
35,51,0.131
36,51,0.1102
37,51,0.0953
38,51,0.0815
39,51,0.1412
40,51,0.1635
41,51,0.1261
42,51,0.1818
43,51,0.1393
44,51,0.1578
45,51,0.1529
46,51,0.2006
47,51,0.1821
48,51,0.169
49,51,0.1762
50,51,0.141
51,51,0.1121
52,51,0.1652
53,51,0.177
54,51,0.2
55,51,0.18
56,51,0.1713
57,51,0.097
58,51,0.2008
59,51,0.1905
60,51,0.2074
61,51,0.1821
62,51,0.2137
63,51,0.1604
64,51,0.1729
65,51,0.1783
66,51,0.1874
67,51,0.1764
68,51,0.1743
69,51,0.1638
70,51,0.1455
71,51,0.1737
72,51,0.0917
73,51,0.5291
74,51,0.5759
75,51,0.4878
76,51,0.4855
77,51,0.5095
78,51,0.4442
79,51,0.4035
80,51,0.4455
81,51,0.3825
82,51,0.367
83,51,0.2975
84,51,0.3374
85,51,0.3471
86,51,0.3003
87,51,0.2626
88,51,0.2759
89,51,0.2626
90,51,0.2657
91,51,0.2516
92,51,0.3125
93,51,0.2687
94,51,0.2061
95,51,0.2609
0,52,0.4988
1,52,0.5161
2,52,0.456
3,52,0.4358
4,52,0.4784
5,52,0.3721
6,52,0.4104
7,52,0.3714
8,52,0.3385
9,52,0.3191
10,52,0.3654
11,52,0.326
12,52,0.3187
13,52,0.3174
14,52,0.2924
15,52,0.2433
16,52,0.2226
17,52,0.3121
18,52,0.2699
19,52,0.2655
20,52,0.3183
21,52,0.235
22,52,0.1955
23,52,0.2228
24,52,0.2687
25,52,0.2971
26,52,0.3457
27,52,0.341
28,52,0.2518
29,52,0.4269
30,52,0.3459
31,52,0.4113
32,52,0.408
33,52,0.4097
34,52,0.0999
35,52,0.0784
36,52,0.078
37,52,0.1166
38,52,0.0848
39,52,0.1808
40,52,0.1392
41,52,0.2039
42,52,0.1327
43,52,0.1326
44,52,0.1724
45,52,0.1511
46,52,0.192
47,52,0.2096
48,52,0.2028
49,52,0.2138
50,52,0.2002
51,52,0.1615
52,52,0.2142
53,52,1.0
54,52,0.1644
55,52,0.169
56,52,0.1814
57,52,0.2175
58,52,0.1873
59,52,0.1828
60,52,0.177
61,52,0.1696
62,52,0.1433
63,52,0.1997
64,52,0.1426
65,52,0.1722
66,52,0.1545
67,52,0.1861
68,52,0.149
69,52,0.1249
70,52,0.1804
71,52,0.1214
72,52,0.5708
73,52,0.5852
74,52,0.5056
75,52,0.5048
76,52,0.4752
77,52,0.4724
78,52,0.447
79,52,0.4576
80,52,0.3927
81,52,0.4316
82,52,0.4243
83,52,0.3675
84,52,0.3207
85,52,0.3288
86,52,0.3131
87,52,0.3582
88,52,0.2914
89,52,0.3269
90,52,0.2811
91,52,0.2731
92,52,0.2566
93,52,0.2565
94,52,0.2898
95,52,0.2416
0,53,0.5288
1,53,0.524
2,53,0.4439
3,53,0.4791
4,53,0.4558
5,53,0.4326
6,53,0.3701
7,53,0.3691
8,53,0.3535
9,53,0.4052
10,53,0.3287
11,53,0.3111
12,53,0.2711
13,53,0.2667
14,53,0.267
15,53,0.2916
16,53,0.2327
17,53,0.2517
18,53,0.2137
19,53,0.311
20,53,0.2732
21,53,0.282
22,53,0.2442
23,53,0.3175
24,53,0.335
25,53,0.3006
26,53,0.2944
27,53,0.3368
28,53,0.355
29,53,0.3729
30,53,0.3816
31,53,0.4065
32,53,0.3736
33,53,1.0
34,53,0.4163
35,53,0.0368
36,53,0.103
37,53,0.105
38,53,0.1337
39,53,0.1564
40,53,0.1418
41,53,0.2009
42,53,0.1295
43,53,0.0901
44,53,0.1623
45,53,0.1417
46,53,0.1293
47,53,0.1565
48,53,0.1452
49,53,0.1512
50,53,0.2201
51,53,0.1804
52,53,0.1707
53,53,0.2282
54,53,0.1726
55,53,0.1454
56,53,0.1429
57,53,0.1803
58,53,0.1331
59,53,0.1464
60,53,0.169
61,53,0.2128
62,53,0.2157
63,53,0.1944
64,53,0.1719
65,53,0.1519
66,53,0.1774
67,53,0.2157
68,53,0.1626
69,53,0.1405
70,53,0.1454
71,53,0.1377
72,53,0.581
73,53,0.523
74,53,0.539
75,53,0.5247
76,53,0.4987
77,53,0.4367
78,53,0.4458
79,53,0.4159
80,53,0.4113
81,53,0.376
82,53,0.4165
83,53,0.3688
84,53,0.2997
85,53,0.2943
86,53,0.3575
87,53,0.3044
88,53,0.2879
89,53,0.3245
90,53,0.2787
91,53,0.2415
92,53,0.2392
93,53,0.289
94,53,0.3299
95,53,0.2946
0,54,0.4885
1,54,0.4745
2,54,0.4643
3,54,0.3839
4,54,0.4274
5,54,0.4268
6,54,0.4457
7,54,0.4092
8,54,0.4193
9,54,0.3976
10,54,0.3759
11,54,0.3229
12,54,0.3217
13,54,0.2518
14,54,0.2978
15,54,0.3042
16,54,0.2736
17,54,0.2322
18,54,0.3239
19,54,0.288
20,54,0.3285
21,54,0.3017
22,54,0.3245
23,54,0.324
24,54,0.2758
25,54,0.2893
26,54,0.3016
27,54,0.2966
28,54,0.3908
29,54,0.3526
30,54,0.3796
31,54,0.3413
32,54,0.422
33,54,0.4022
34,54,0.4698
35,54,0.0919
36,54,0.157
37,54,0.15
38,54,0.1124
39,54,0.1736
40,54,0.1701
41,54,0.1549
42,54,0.1149
43,54,0.173
44,54,0.1551
45,54,0.1585
46,54,0.163
47,54,0.1633
48,54,0.1414
49,54,0.1249
50,54,0.1213
51,54,0.1841
52,54,0.1044
53,54,0.2004
54,54,0.195
55,54,0.1715
56,54,0.2118
57,54,0.1732
58,54,0.1932
59,54,0.1211
60,54,0.1115
61,54,0.1702
62,54,0.188
63,54,0.2016
64,54,0.1653
65,54,0.1751
66,54,0.1881
67,54,0.1573
68,54,0.175
69,54,0.1196
70,54,0.0997
71,54,0.5643
72,54,0.5859
73,54,0.5232
74,54,0.5456
75,54,0.4766
76,54,0.4713
77,54,0.4774
78,54,0.4317
79,54,0.4188
80,54,0.3379
81,54,0.4243
82,54,0.3792
83,54,0.3389
84,54,0.4077
85,54,0.3155
86,54,0.3112
87,54,0.2866
88,54,0.3386
89,54,0.3399
90,54,0.3297
91,54,0.3237
92,54,0.2618
93,54,0.3272
94,54,0.27
95,54,0.23
0,55,0.4872
1,55,0.4918
2,55,0.4448
3,55,0.4509
4,55,0.4453
5,55,0.4248
6,55,0.4159
7,55,0.3754
8,55,0.3444
9,55,0.3084
10,55,0.3372
11,55,0.3122
12,55,0.3144
13,55,0.2468
14,55,0.2556
15,55,0.31
16,55,0.2407
17,55,0.2805
18,55,0.2593
19,55,0.2569
20,55,0.2872
21,55,0.288
22,55,0.3075
23,55,0.2634
24,55,0.2768
25,55,0.3452
26,55,0.3142
27,55,0.3427
28,55,0.3287
29,55,0.3702
30,55,0.2959
31,55,0.42
32,55,0.3874
33,55,0.38
34,55,0.4025
35,55,0.4438
36,55,0.1141
37,55,0.1261
38,55,0.0906
39,55,0.157
40,55,0.1196
41,55,0.1225
42,55,0.1372
43,55,0.168
44,55,0.1511
45,55,0.1396
46,55,0.1498
47,55,0.1994
48,55,0.1976
49,55,0.1797
50,55,0.1757
51,55,0.2428
52,55,0.1891
53,55,0.1822
54,55,0.1718
55,55,0.1893
56,55,0.0877
57,55,1.0
58,55,0.1405
59,55,0.1564
60,55,0.1349
61,55,0.1533
62,55,0.1634
63,55,0.1981
64,55,0.2077
65,55,0.2244
66,55,0.1662
67,55,0.1533
68,55,0.1797
69,55,0.1269
70,55,0.1195
71,55,0.5665
72,55,0.5594
73,55,0.4809
74,55,0.5572
75,55,0.5144
76,55,0.5131
77,55,0.4241
78,55,0.4335
79,55,0.4146
80,55,0.413
81,55,0.4016
82,55,0.413
83,55,0.3749
84,55,0.3356
85,55,0.4104
86,55,0.3248
87,55,0.2947
88,55,0.2558
89,55,0.3067
90,55,0.3178
91,55,0.2574
92,55,0.3062
93,55,0.2874
94,55,0.2305
95,55,0.3029
0,56,0.492
1,56,0.4489
2,56,0.4943
3,56,0.4768
4,56,0.3977
5,56,0.4248
6,56,0.4066
7,56,0.3837
8,56,0.3562
9,56,0.3541
10,56,0.3746
11,56,0.3476
12,56,0.2676
13,56,0.2524
14,56,0.2535
15,56,0.2623
16,56,0.2757
17,56,0.2814
18,56,0.2911
19,56,0.2915
20,56,0.292
21,56,0.3301
22,56,0.2493
23,56,0.3148
24,56,0.3212
25,56,0.2813
26,56,0.3443
27,56,0.3497
28,56,0.3487
29,56,0.2899
30,56,0.4047
31,56,0.3969
32,56,0.4172
33,56,0.3191
34,56,0.4211
35,56,0.4107
36,56,0.5095
37,56,0.0888
38,56,0.1707
39,56,0.1592
40,56,0.1415
41,56,0.1732
42,56,0.1149
43,56,0.1242
44,56,0.1787
45,56,0.1265
46,56,0.1183
47,56,0.1517
48,56,0.1378
49,56,0.2229
50,56,0.1926
51,56,0.1541
52,56,0.1431
53,56,0.1848
54,56,0.2113
55,56,0.1852
56,56,0.1483
57,56,0.1337
58,56,0.1652
59,56,0.1853
60,56,0.1606
61,56,0.2036
62,56,0.1874
63,56,0.1767
64,56,0.1824
65,56,0.1229
66,56,0.1467
67,56,0.1272
68,56,0.1665
69,56,0.1206
70,56,0.5927
71,56,0.5694
72,56,0.576
73,56,0.5053
74,56,0.5377
75,56,0.4748
76,56,0.4607
77,56,0.4681
78,56,0.4912
79,56,0.4134
80,56,0.369
81,56,0.3783
82,56,0.38
83,56,0.4332
84,56,0.3753
85,56,0.3285
86,56,0.3354
87,56,0.3763
88,56,0.3128
89,56,0.3052
90,56,0.2932
91,56,0.3209
92,56,0.2804
93,56,0.3198
94,56,0.3244
95,56,0.3113
0,57,0.4933
1,57,0.4416
2,57,0.4605
3,57,0.431
4,57,0.4119
5,57,0.4128
6,57,0.4196
7,57,0.3724
8,57,0.3365
9,57,0.3364
10,57,0.4043
11,57,0.3595
12,57,0.3049
13,57,0.364
14,57,0.311
15,57,0.3807
16,57,0.3157
17,57,0.3216
18,57,0.3279
19,57,0.3469
20,57,0.29
21,57,0.3474
22,57,0.2903
23,57,0.3031
24,57,0.3205
25,57,0.3553
26,57,0.3264
27,57,0.3957
28,57,0.3968
29,57,0.3701
30,57,0.3527
31,57,0.4253
32,57,0.3467
33,57,0.4468
34,57,0.4153
35,57,0.4936
36,57,0.4305
37,57,0.1023
38,57,0.1394
39,57,0.1484
40,57,0.1156
41,57,0.1285
42,57,0.1709
43,57,0.1763
44,57,0.1392
45,57,0.135
46,57,0.1155
47,57,0.1672
48,57,0.1868
49,57,0.1695
50,57,0.1395
51,57,0.2228
52,57,0.1078
53,57,0.1986
54,57,0.1798
55,57,0.1881
56,57,0.1508
57,57,0.1698
58,57,0.1829
59,57,0.1708
60,57,0.1186
61,57,0.2224
62,57,0.1889
63,57,0.1685
64,57,0.1682
65,57,0.2132
66,57,0.1376
67,57,0.1278
68,57,0.1791
69,57,0.6144
70,57,0.5557
71,57,0.6035
72,57,0.5641
73,57,0.5123
74,57,0.5377
75,57,0.5168
76,57,0.4874
77,57,0.4852
78,57,0.4762
79,57,1.0
80,57,0.4292
81,57,0.4029
82,57,0.4038
83,57,0.4187
84,57,0.389
85,57,0.3483
86,57,0.3488
87,57,0.3872
88,57,0.3509
89,57,0.3254
90,57,0.3487
91,57,0.2932
92,57,0.3156
93,57,0.3596
94,57,0.3219
95,57,0.3513
0,58,0.4975
1,58,0.4701
2,58,0.5038
3,58,0.3989
4,58,0.4442
5,58,0.4552
6,58,0.4272
7,58,0.3339
8,58,0.3439
9,58,0.369
10,58,0.3757
11,58,0.3669
12,58,0.3424
13,58,0.3566
14,58,0.3411
15,58,0.3186
16,58,0.3343
17,58,0.2957
18,58,0.3325
19,58,0.2875
20,58,0.3284
21,58,0.3298
22,58,0.3103
23,58,0.343
24,58,0.3761
25,58,0.3063
26,58,0.3738
27,58,0.387
28,58,0.3585
29,58,0.4
30,58,0.3804
31,58,0.4386
32,58,0.3323
33,58,0.4719
34,58,0.4099
35,58,0.461
36,58,0.9756
37,58,0.534
38,58,0.1193
39,58,0.1138
40,58,0.1675
41,58,0.1597
42,58,0.1314
43,58,0.1153
44,58,0.1147
45,58,0.19
46,58,0.1674
47,58,0.1629
48,58,0.1752
49,58,0.1044
50,58,0.1552
51,58,0.1579
52,58,0.1979
53,58,0.1257
54,58,0.2023
55,58,0.2252
56,58,0.1202
57,58,0.1722
58,58,0.1864
59,58,0.197
60,58,0.1049
61,58,0.1787
62,58,0.1605
63,58,0.1567
64,58,0.2251
65,58,0.1542
66,58,0.1715
67,58,0.1515
68,58,0.6154
69,58,0.6117
70,58,0.6082
71,58,0.5437
72,58,0.5569
73,58,0.5428
74,58,0.4723
75,58,0.4776
76,58,0.5173
77,58,0.4612
78,58,0.5381
79,58,0.4736
80,58,0.4435
81,58,0.4611
82,58,0.4254
83,58,0.3948
84,58,0.3346
85,58,0.3857
86,58,0.3973
87,58,0.3282
88,58,0.2829
89,58,0.2984
90,58,0.3773
91,58,0.3221
92,58,0.36
93,58,0.3145
94,58,0.298
95,58,0.3773
0,59,0.4889
1,59,0.4779
2,59,0.4847
3,59,0.4478
4,59,0.4659
5,59,0.4423
6,59,0.4304
7,59,0.3848
8,59,0.3415
9,59,0.3553
10,59,0.3477
11,59,0.3694
12,59,0.3277
13,59,0.956
14,59,0.3041
15,59,0.3449
16,59,0.3499
17,59,0.3112
18,59,0.3128
19,59,0.3428
20,59,0.3301
21,59,0.3627
22,59,0.3256
23,59,0.3098
24,59,0.3729
25,59,0.3376
26,59,0.331
27,59,0.3901
28,59,0.4165
29,59,0.389
30,59,0.3647
31,59,0.453
32,59,0.431
33,59,0.4396
34,59,0.4346
35,59,0.4947
36,59,0.442
37,59,0.4537
38,59,0.5612
39,59,0.1039
40,59,0.1622
41,59,0.1783
42,59,0.1467
43,59,0.1173
44,59,0.1659
45,59,0.1919
46,59,0.1633
47,59,0.1333
48,59,0.1674
49,59,0.119
50,59,0.1333
51,59,0.1565
52,59,0.1676
53,59,0.1309
54,59,0.1754
55,59,0.1842
56,59,0.1624
57,59,0.1041
58,59,0.1717
59,59,0.2224
60,59,0.1808
61,59,0.1664
62,59,0.1533
63,59,0.18
64,59,0.167
65,59,0.1797
66,59,0.1231
67,59,0.6168
68,59,0.5877
69,59,0.6004
70,59,0.518
71,59,0.5512
72,59,0.5654
73,59,0.556
74,59,0.5195
75,59,0.441
76,59,0.5104
77,59,0.5241
78,59,0.4371
79,59,0.4353
80,59,0.4585
81,59,0.4459
82,59,0.4411
83,59,0.4265
84,59,0.3386
85,59,0.3596
86,59,0.383
87,59,0.3528
88,59,0.3586
89,59,0.337
90,59,0.3222
91,59,0.3235
92,59,0.2938
93,59,0.3036
94,59,0.3224
95,59,0.3232
0,60,1.0
1,60,0.4778
2,60,0.5232
3,60,0.4965
4,60,0.4315
5,60,0.4398
6,60,0.458
7,60,0.3908
8,60,0.3765
9,60,0.4276
10,60,0.3998
11,60,0.4025
12,60,0.372
13,60,0.348
14,60,0.3095
15,60,0.349
16,60,0.3781
17,60,0.3758
18,60,0.3691
19,60,0.3602
20,60,0.4037
21,60,0.2927
22,60,0.3491
23,60,0.3182
24,60,1.0
25,60,0.341
26,60,0.395
27,60,0.3594
28,60,0.3944
29,60,0.3884
30,60,0.4018
31,60,0.4234
32,60,0.4529
33,60,0.4344
34,60,0.4772
35,60,0.4947
36,60,0.4644
37,60,0.547
38,60,0.5265
39,60,0.5047
40,60,0.5496
41,60,0.1672
42,60,0.157
43,60,0.1485
44,60,0.0419
45,60,0.1193
46,60,0.1714
47,60,0.124
48,60,0.1713
49,60,0.1846
50,60,0.1565
51,60,0.1086
52,60,0.1409
53,60,0.1846
54,60,0.2026
55,60,0.1031
56,60,0.1682
57,60,0.1218
58,60,0.1683
59,60,0.1603
60,60,0.235
61,60,0.1469
62,60,0.1932
63,60,0.1904
64,60,0.1524
65,60,0.1597
66,60,0.6153
67,60,0.5829
68,60,0.5696
69,60,0.5708
70,60,0.5369
71,60,0.5435
72,60,0.5398
73,60,0.5373
74,60,0.5323
75,60,0.4995
76,60,0.4687
77,60,0.491
78,60,0.4886
79,60,0.4371
80,60,0.4094
81,60,0.4131
82,60,0.4091
83,60,0.4376
84,60,0.4135
85,60,0.3827
86,60,0.4307
87,60,0.3645
88,60,0.4007
89,60,0.3886
90,60,0.3812
91,60,0.3522
92,60,0.343
93,60,0.3376
94,60,0.3621
95,60,0.3132
0,61,0.9921
1,61,0.5375
2,61,0.4937
3,61,0.4914
4,61,0.4141
5,61,0.4262
6,61,0.4379
7,61,0.4159
8,61,0.3702
9,61,0.4202
10,61,0.421
11,61,0.3721
12,61,0.3973
13,61,0.428
14,61,0.4074
15,61,0.35
16,61,0.3207
17,61,0.3582
18,61,0.4203
19,61,0.3897
20,61,0.3501
21,61,0.3988
22,61,0.3898
23,61,0.3015
24,61,0.3951
25,61,0.3725
26,61,0.3495
27,61,0.3857
28,61,0.4036
29,61,0.3764
30,61,0.4064
31,61,0.4104
32,61,0.4551
33,61,0.4335
34,61,0.4034
35,61,0.453
36,61,0.4504
37,61,0.4524
38,61,0.5392
39,61,1.0
40,61,0.4997
41,61,0.5028
42,61,0.1351
43,61,0.1014
44,61,0.1366
45,61,0.1486
46,61,0.1581
47,61,0.1615
48,61,0.13
49,61,0.1575
50,61,0.1956
51,61,0.0957
52,61,0.1697
53,61,0.1256
54,61,0.2039
55,61,0.1868
56,61,0.1861
57,61,0.137
58,61,0.1703
59,61,0.1731
60,61,0.0899
61,61,0.1644
62,61,0.1772
63,61,0.1149
64,61,0.1736
65,61,0.6176
66,61,0.6476
67,61,0.5845
68,61,0.5923
69,61,0.5867
70,61,0.4812
71,61,0.5433
72,61,0.5446
73,61,0.4592
74,61,0.5377
75,61,1.0
76,61,0.4949
77,61,0.5016
78,61,0.4553
79,61,0.4568
80,61,0.4697
81,61,0.434
82,61,0.366
83,61,0.4125
84,61,0.4031
85,61,0.4191
86,61,0.3734
87,61,0.3468
88,61,0.3402
89,61,0.407
90,61,0.3676
91,61,0.3968
92,61,0.3983
93,61,0.3281
94,61,0.325
95,61,0.346
0,62,0.5184
1,62,0.4466
2,62,0.491
3,62,0.4783
4,62,0.4215
5,62,0.4119
6,62,0.4477
7,62,0.4868
8,62,0.4066
9,62,0.4166
10,62,0.3806
11,62,0.3985
12,62,0.3661
13,62,0.3714
14,62,0.4477
15,62,0.3734
16,62,0.3201
17,62,0.3841
18,62,0.3974
19,62,0.3835
20,62,0.3585
21,62,0.3379
22,62,0.3411
23,62,0.3656
24,62,0.3646
25,62,0.364
26,62,0.4232
27,62,0.4212
28,62,1.0
29,62,0.3856
30,62,0.3905
31,62,0.4299
32,62,0.4499
33,62,0.4499
34,62,0.4689
35,62,0.517
36,62,0.4741
37,62,0.5162
38,62,0.519
39,62,0.5177
40,62,0.5489
41,62,0.5141
42,62,0.5189
43,62,0.5715
44,62,0.093
45,62,0.1599
46,62,0.113
47,62,0.1945
48,62,0.139
49,62,0.1963
50,62,0.1479
51,62,0.148
52,62,0.1828
53,62,0.1665
54,62,0.1564
55,62,0.1468
56,62,0.1473
57,62,0.2299
58,62,0.1087
59,62,0.1224
60,62,0.1931
61,62,0.1899
62,62,0.1281
63,62,0.5649
64,62,0.6494
65,62,0.5729
66,62,0.5818
67,62,0.591
68,62,0.5469
69,62,0.5973
70,62,0.5601
71,62,0.5226
72,62,0.5144
73,62,0.5661
74,62,0.5075
75,62,0.523
76,62,0.4928
77,62,0.4292
78,62,0.493
79,62,0.4918
80,62,0.5041
81,62,0.3814
82,62,0.3337
83,62,0.4382
84,62,0.3921
85,62,0.3589
86,62,0.3975
87,62,0.3739
88,62,0.343
89,62,0.3736
90,62,0.3887
91,62,1.0
92,62,0.3711
93,62,0.3772
94,62,0.3125
95,62,0.3619
0,63,0.5072
1,63,0.4785
2,63,0.4548
3,63,0.4473
4,63,0.4511
5,63,0.4778
6,63,0.4871
7,63,0.4722
8,63,0.3774
9,63,0.3883
10,63,0.429
11,63,0.4418
12,63,0.3679
13,63,0.3972
14,63,0.3534
15,63,0.392
16,63,0.3616
17,63,0.3844
18,63,0.3414
19,63,0.3284
20,63,0.4709
21,63,0.3815
22,63,0.4457
23,63,0.43
24,63,0.3395
25,63,0.404
26,63,0.3597
27,63,0.3957
28,63,0.3548
29,63,0.3715
30,63,0.401
31,63,0.4187
32,63,0.4451
33,63,0.4221
34,63,0.4673
35,63,0.5067
36,63,0.4909
37,63,0.4908
38,63,0.5133
39,63,0.4702
40,63,0.5519
41,63,0.4974
42,63,0.5895
43,63,0.5755
44,63,0.5781
45,63,0.5881
46,63,0.1445
47,63,0.1229
48,63,0.1199
49,63,0.2023
50,63,0.1543
51,63,0.119
52,63,0.169
53,63,0.1646
54,63,0.1451
55,63,0.1284
56,63,0.1777
57,63,0.184
58,63,0.1651
59,63,0.1572
60,63,0.1309
61,63,0.6286
62,63,0.5911
63,63,0.5671
64,63,0.6335
65,63,0.5625
66,63,0.5296
67,63,0.6182
68,63,0.5185
69,63,0.5506
70,63,0.5204
71,63,0.5222
72,63,0.601
73,63,0.5213
74,63,0.525
75,63,0.5278
76,63,0.4745
77,63,0.5159
78,63,0.4849
79,63,0.4864
80,63,0.4324
81,63,0.4582
82,63,0.4357
83,63,0.4613
84,63,0.4033
85,63,0.473
86,63,0.4154
87,63,0.3954
88,63,0.3864
89,63,0.3888
90,63,0.3662
91,63,0.4019
92,63,0.3792
93,63,0.4364
94,63,0.3645
95,63,0.3741
0,64,0.487
1,64,0.5471
2,64,0.4387
3,64,0.4761
4,64,0.4741
5,64,0.4225
6,64,0.5276
7,64,0.4127
8,64,0.4344
9,64,0.4771
10,64,0.409
11,64,0.4188
12,64,0.399
13,64,0.4032
14,64,0.4333
15,64,0.3851
16,64,0.3156
17,64,0.3925
18,64,0.3944
19,64,0.3981
20,64,0.3872
21,64,0.3681
22,64,0.3886
23,64,0.4516
24,64,0.4007
25,64,0.4257
26,64,0.3798
27,64,0.4074
28,64,0.392
29,64,0.4673
30,64,0.3888
31,64,0.4541
32,64,0.4609
33,64,0.4671
34,64,0.397
35,64,0.4153
36,64,0.4883
37,64,0.466
38,64,0.4834
39,64,0.9873
40,64,0.4889
41,64,0.4925
42,64,0.5378
43,64,0.4889
44,64,0.5389
45,64,0.5416
46,64,0.568
47,64,0.647
48,64,0.5521
49,64,0.5993
50,64,0.1547
51,64,0.1659
52,64,0.1436
53,64,0.194
54,64,0.1719
55,64,0.1728
56,64,0.1095
57,64,0.6106
58,64,0.5917
59,64,0.5797
60,64,0.5846
61,64,0.5988
62,64,0.6105
63,64,0.622
64,64,0.6157
65,64,0.5909
66,64,0.5777
67,64,0.5597
68,64,0.5549
69,64,0.5314
70,64,0.534
71,64,0.5492
72,64,0.5763
73,64,0.5169
74,64,0.4883
75,64,0.5327
76,64,0.4345
77,64,0.517
78,64,0.4338
79,64,0.4878
80,64,0.4454
81,64,0.4611
82,64,0.5061
83,64,0.4111
84,64,0.3992
85,64,0.425
86,64,0.4625
87,64,0.4167
88,64,0.4078
89,64,0.4074
90,64,0.3688
91,64,0.4015
92,64,0.3823
93,64,0.4325
94,64,0.4162
95,64,0.3527
0,65,0.4915
1,65,0.5081
2,65,0.4552
3,65,0.4447
4,65,0.4559
5,65,0.4729
6,65,0.4868
7,65,0.456
8,65,0.5167
9,65,0.4166
10,65,0.4537
11,65,0.3933
12,65,0.4705
13,65,0.459
14,65,0.4363
15,65,0.3601
16,65,0.4312
17,65,0.384
18,65,0.4213
19,65,0.3639
20,65,0.416
21,65,0.3984
22,65,0.3873
23,65,0.4307
24,65,0.4143
25,65,0.4132
26,65,0.4455
27,65,0.4851
28,65,0.4414
29,65,0.3845
30,65,0.3979
31,65,0.4531
32,65,0.4885
33,65,0.4687
34,65,0.4873
35,65,0.4776
36,65,0.5158
37,65,0.5131
38,65,0.4717
39,65,0.5234
40,65,0.4714
41,65,0.5386
42,65,0.524
43,65,0.5444
44,65,0.5561
45,65,0.5613
46,65,0.6015
47,65,0.5658
48,65,0.5757
49,65,0.6147
50,65,0.636
51,65,0.5823
